
Stonks
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
23-Jul-2020 03:00UTC,16500,9746,97457,0,0,67543,11438632
23-Jul-2020 04:00UTC,10000,6932,69318,0,0,30682,11507949
23-Jul-2020 05:00UTC,5750,5153,51533,0,0,5967,11559482
23-Jul-2020 06:00UTC,5250,5052,50521,0,0,1979,11610003
23-Jul-2020 07:00UTC,6000,4837,48374,0,0,11626,11658377
23-Jul-2020 08:00UTC,6000,4739,47391,0,0,12609,11705768
23-Jul-2020 09:00UTC,6000,3563,35634,0,0,24366,11741402
23-Jul-2020 10:00UTC,6000,4912,49124,0,0,10876,11790526
23-Jul-2020 11:00UTC,6000,4629,46291,0,0,13709,11836816
23-Jul-2020 12:00UTC,5500,7090,55000,31800,0,0,11860016
23-Jul-2020 13:00UTC,5000,9017,50000,80330,0,0,11829686
23-Jul-2020 14:00UTC,5750,9761,57500,80229,0,0,11806958
23-Jul-2020 15:00UTC,5250,5766,52500,10316,0,0,11849143
23-Jul-2020 16:00UTC,5250,4655,46552,0,0,5948,11895694
23-Jul-2020 17:00UTC,5000,6818,50000,36351,0,0,11909343
23-Jul-2020 18:00UTC,7250,4634,46339,0,0,26161,11955682
23-Jul-2020 19:00UTC,15250,6602,66018,0,0,86482,12021700
23-Jul-2020 20:00UTC,14750,8296,82959,0,0,64541,12104659
23-Jul-2020 21:00UTC,21500,9192,91920,0,0,123080,12196579
23-Jul-2020 22:00UTC,27500,11141,111411,0,0,163589,12307990
23-Jul-2020 23:00UTC,18500,5493,54932,0,0,130068,12362921
24-Jul-2020 00:00UTC,16250,3599,35990,0,0,126510,12398911
24-Jul-2020 01:00UTC,14000,2333,23326,0,0,116674,12422237
24-Jul-2020 02:00UTC,11750,4229,42292,0,0,75208,12464528
24-Jul-2020 03:00UTC,12250,5314,53136,0,0,69364,12517664
24-Jul-2020 04:00UTC,11000,5334,53344,0,0,56656,12571007
24-Jul-2020 05:00UTC,8750,6124,61243,0,0,26257,12632250
24-Jul-2020 06:00UTC,6750,6357,63568,0,0,3932,12695818
24-Jul-2020 07:00UTC,6250,5668,56676,0,0,5824,12752494
24-Jul-2020 08:00UTC,5250,5596,52500,6915,0,0,12798080
24-Jul-2020 09:00UTC,5000,9266,50000,85321,0,0,12762759
24-Jul-2020 10:00UTC,6500,13378,65000,137554,0,0,12690206
24-Jul-2020 11:00UTC,9500,15483,95000,119652,0,0,12665554
24-Jul-2020 12:00UTC,11500,15961,115000,89211,0,0,12691344
24-Jul-2020 13:00UTC,10000,25685,100000,313690,0,0,12477654
24-Jul-2020 14:00UTC,9000,28684,90000,393683,0,0,12173971
24-Jul-2020 15:00UTC,8750,22103,87500,267067,0,0,11994405
24-Jul-2020 16:00UTC,9250,16419,92500,143371,0,0,11943535
24-Jul-2020 17:00UTC,11250,15802,112500,91041,0,0,11964995
24-Jul-2020 18:00UTC,9500,10473,95000,19453,0,0,12040543
24-Jul-2020 19:00UTC,8000,5852,58520,0,0,21480,12099062
24-Jul-2020 20:00UTC,7000,4890,48898,0,0,21102,12147960
24-Jul-2020 21:00UTC,5250,4867,48673,0,0,3827,12196632
24-Jul-2020 22:00UTC,5250,2837,28365,0,0,24135,12224997
24-Jul-2020 23:00UTC,5750,7325,57500,31498,0,0,12251000
25-Jul-2020 00:00UTC,5000,10274,50000,105471,0,0,12195530
25-Jul-2020 01:00UTC,5000,10919,50000,118374,0,0,12127157
25-Jul-2020 02:00UTC,6250,13510,62500,145204,0,0,12044453
25-Jul-2020 03:00UTC,6500,14485,65000,159697,0,0,11949757
25-Jul-2020 04:00UTC,7000,15952,70000,179049,0,0,11840709
25-Jul-2020 05:00UTC,6750,16072,67500,186440,0,0,11721770
25-Jul-2020 06:00UTC,5500,21558,55000,321164,0,0,11455606
25-Jul-2020 07:00UTC,5750,24711,57500,379217,0,0,11133889
25-Jul-2020 08:00UTC,9250,28784,92500,390680,0,0,10835709
25-Jul-2020 09:00UTC,16250,32226,162500,319530,0,0,10678680
25-Jul-2020 10:00UTC,31500,33988,315000,49769,0,0,10943912
25-Jul-2020 11:00UTC,38500,40935,385000,48707,0,0,11280205
25-Jul-2020 12:00UTC,36500,43114,365000,132277,0,0,11512928
25-Jul-2020 13:00UTC,36000,44145,360000,162894,0,0,11710035
25-Jul-2020 14:00UTC,46500,49792,465000,65841,0,0,12109194
25-Jul-2020 15:00UTC,48750,44019,440188,0,0,47312,12549381
25-Jul-2020 16:00UTC,42250,38208,382078,0,0,40422,12931458
25-Jul-2020 17:00UTC,34000,32232,322320,0,0,17680,13253778
25-Jul-2020 18:00UTC,29250,29054,290535,0,0,1965,13544313
25-Jul-2020 19:00UTC,29000,30986,290000,39727,0,0,13794587
25-Jul-2020 20:00UTC,24500,30146,245000,112928,0,0,13926660
25-Jul-2020 21:00UTC,39000,33000,329998,0,0,60002,14256658
25-Jul-2020 22:00UTC,42750,36061,360608,0,0,66892,14617265
25-Jul-2020 23:00UTC,41250,36705,367055,0,0,45445,14984319
26-Jul-2020 00:00UTC,32500,33202,325000,14039,0,0,15295280
26-Jul-2020 01:00UTC,35000,30450,304496,0,0,45504,15599775
26-Jul-2020 02:00UTC,46250,16022,160222,0,0,302278,15759997
26-Jul-2020 03:00UTC,43000,15735,157350,0,0,272650,15917346
26-Jul-2020 04:00UTC,21500,11772,117722,0,0,97278,16035067
26-Jul-2020 05:00UTC,10250,9636,96361,0,0,6139,16131428
26-Jul-2020 06:00UTC,7750,11055,77500,66093,0,0,16142836
26-Jul-2020 07:00UTC,12750,20180,127500,148602,0,0,16121734
26-Jul-2020 08:00UTC,15250,18712,152500,69230,0,0,16205004
26-Jul-2020 09:00UTC,16750,21277,167500,90531,0,0,16281973
26-Jul-2020 10:00UTC,21750,23183,217500,28654,0,0,16470819
26-Jul-2020 11:00UTC,24750,29963,247500,104270,0,0,16614050
26-Jul-2020 12:00UTC,26250,24569,245689,0,0,16811,16859739
26-Jul-2020 13:00UTC,22750,24236,227500,29712,0,0,17057528
26-Jul-2020 14:00UTC,21250,25849,212500,91989,0,0,17178039
26-Jul-2020 15:00UTC,15750,17699,157500,38988,0,0,17296551
26-Jul-2020 16:00UTC,11500,14255,115000,55092,0,0,17356460
26-Jul-2020 17:00UTC,9500,10348,95000,16956,0,0,17434505
26-Jul-2020 18:00UTC,5750,12948,57500,143963,0,0,17348043
26-Jul-2020 19:00UTC,5000,11836,50000,136718,0,0,17261325
26-Jul-2020 20:00UTC,5500,3957,39572,0,0,15428,17300896
26-Jul-2020 21:00UTC,6000,4640,46403,0,0,13597,17347299
26-Jul-2020 22:00UTC,6000,3290,32900,0,0,27100,17380199
26-Jul-2020 23:00UTC,5250,14536,52500,185715,0,0,17246985
27-Jul-2020 00:00UTC,5500,12935,55000,148702,0,0,17153283
27-Jul-2020 01:00UTC,6000,11474,60000,109486,0,0,17103798
27-Jul-2020 02:00UTC,8500,6744,67438,0,0,17562,17171235
27-Jul-2020 03:00UTC,15500,11109,111086,0,0,43914,17282321
27-Jul-2020 04:00UTC,25250,10065,100652,0,0,151848,17382972
27-Jul-2020 05:00UTC,19500,14437,144367,0,0,50633,17527339
27-Jul-2020 06:00UTC,11000,15281,110000,85626,0,0,17551714
27-Jul-2020 07:00UTC,9000,15615,90000,132293,0,0,17509421
27-Jul-2020 08:00UTC,27750,22745,227449,0,0,50051,17736869
27-Jul-2020 09:00UTC,33250,30554,305538,0,0,26962,18042407
27-Jul-2020 10:00UTC,36750,33491,334906,0,0,32594,18377313
27-Jul-2020 11:00UTC,44250,32253,322534,0,0,119966,18699846
27-Jul-2020 12:00UTC,50750,31130,311298,0,0,196202,19011143
27-Jul-2020 13:00UTC,60250,36863,368627,0,0,233873,19379770
27-Jul-2020 14:00UTC,61500,37414,374142,0,0,240858,19753911
27-Jul-2020 15:00UTC,63500,38765,387647,0,0,247353,20141558
27-Jul-2020 16:00UTC,62500,36224,362242,0,0,262758,20503799
27-Jul-2020 17:00UTC,69500,36898,368977,0,0,326023,20872776
27-Jul-2020 18:00UTC,65000,38900,389001,0,0,260999,21261776
27-Jul-2020 19:00UTC,57000,39538,395384,0,0,174616,21657160
27-Jul-2020 20:00UTC,45000,39186,391856,0,0,58144,22049016
27-Jul-2020 21:00UTC,40000,34828,348282,0,0,51718,22397298
27-Jul-2020 22:00UTC,36750,25402,254024,0,0,113476,22651322
27-Jul-2020 23:00UTC,28750,25399,253990,0,0,33510,22905312
28-Jul-2020 00:00UTC,28000,26149,261488,0,0,18512,23166800
28-Jul-2020 01:00UTC,39000,24275,242752,0,0,147248,23409551
28-Jul-2020 02:00UTC,31000,20028,200277,0,0,109723,23609828
28-Jul-2020 03:00UTC,31250,14834,148342,0,0,164158,23758170
28-Jul-2020 04:00UTC,31000,12887,128872,0,0,181128,23887042
28-Jul-2020 05:00UTC,20000,11426,114262,0,0,85738,24001303
28-Jul-2020 06:00UTC,17750,10142,101421,0,0,76079,24102724
28-Jul-2020 07:00UTC,16750,9306,93059,0,0,74441,24195783
28-Jul-2020 08:00UTC,16250,10836,108361,0,0,54139,24304144
28-Jul-2020 09:00UTC,22000,9336,93356,0,0,126644,24397500
28-Jul-2020 10:00UTC,20250,13486,134860,0,0,67640,24532360
28-Jul-2020 11:00UTC,18250,13069,130686,0,0,51814,24663046
28-Jul-2020 12:00UTC,17250,15094,150943,0,0,21557,24813989
28-Jul-2020 13:00UTC,16000,17026,160000,20525,0,0,24953464
28-Jul-2020 14:00UTC,16500,24558,165000,161151,0,0,24957313
28-Jul-2020 15:00UTC,17000,27982,170000,219643,0,0,24907670
28-Jul-2020 16:00UTC,14000,30197,140000,323931,0,0,24723739
28-Jul-2020 17:00UTC,14000,32737,140000,374738,0,0,24489001
28-Jul-2020 18:00UTC,14250,28538,142500,285763,0,0,24345738
28-Jul-2020 19:00UTC,14500,19129,145000,92587,0,0,24398152
28-Jul-2020 20:00UTC,20000,14028,140281,0,0,59719,24538433
28-Jul-2020 21:00UTC,22500,13728,137285,0,0,87715,24675718
28-Jul-2020 22:00UTC,25500,11893,118927,0,0,136073,24794645
28-Jul-2020 23:00UTC,21000,14094,140936,0,0,69064,24935581

Running Ocean Universe
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
22-Jul-2020 00:00UTC,53000,0,0,0,0,530000,10000000
22-Jul-2020 01:00UTC,54750,0,0,0,0,547500,10000000
22-Jul-2020 02:00UTC,47000,0,0,0,0,470000,10000000
22-Jul-2020 03:00UTC,40500,0,0,0,0,405000,10000000
22-Jul-2020 04:00UTC,36000,0,0,0,0,360000,10000000
22-Jul-2020 05:00UTC,23000,0,0,0,0,230000,10000000
22-Jul-2020 06:00UTC,14750,0,0,0,0,147500,10000000
22-Jul-2020 07:00UTC,10250,0,0,0,0,102500,10000000
22-Jul-2020 08:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 09:00UTC,8250,0,0,0,0,82500,10000000
22-Jul-2020 10:00UTC,9500,0,0,0,0,95000,10000000
22-Jul-2020 11:00UTC,8000,0,0,0,0,80000,10000000
22-Jul-2020 12:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 13:00UTC,7000,0,0,0,0,70000,10000000
22-Jul-2020 14:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 15:00UTC,10500,0,0,0,0,105000,10000000
22-Jul-2020 16:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 17:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 18:00UTC,10000,0,0,0,0,100000,10000000
22-Jul-2020 19:00UTC,13000,1367,13675,0,0,116325,10013674
22-Jul-2020 20:00UTC,20250,2105,21045,0,0,181455,10034719
22-Jul-2020 21:00UTC,32500,4412,44119,0,0,280881,10078838
22-Jul-2020 22:00UTC,22250,5878,58777,0,0,163723,10137614
22-Jul-2020 23:00UTC,18250,7944,79441,0,0,103059,10217054
23-Jul-2020 00:00UTC,21750,11716,117161,0,0,100339,10334215
23-Jul-2020 01:00UTC,23750,11350,113502,0,0,123998,10447716
23-Jul-2020 02:00UTC,23500,7139,71389,0,0,163611,10519105
23-Jul-2020 03:00UTC,16500,7904,79044,0,0,85956,10598148
23-Jul-2020 04:00UTC,10000,9398,93981,0,0,6019,10692128
23-Jul-2020 05:00UTC,5750,7423,57500,33452,0,0,10716177
23-Jul-2020 06:00UTC,5250,5142,51422,0,0,1078,10767599
23-Jul-2020 07:00UTC,6000,4650,46497,0,0,13503,10814096
23-Jul-2020 08:00UTC,6000,5805,58049,0,0,1951,10872145
23-Jul-2020 09:00UTC,6000,6353,60000,7053,0,0,10925092
23-Jul-2020 10:00UTC,6000,4490,44900,0,0,15100,10969992
23-Jul-2020 11:00UTC,6000,5051,50509,0,0,9491,11020500
23-Jul-2020 12:00UTC,5500,2269,22691,0,0,32309,11043191
23-Jul-2020 13:00UTC,5000,1400,14003,0,0,35997,11057193
23-Jul-2020 14:00UTC,5750,0,0,0,0,57500,11057193
23-Jul-2020 15:00UTC,5250,0,0,0,0,52500,11057193
23-Jul-2020 16:00UTC,5250,0,0,0,0,52500,11057193
23-Jul-2020 17:00UTC,5000,0,0,0,0,50000,11057193
23-Jul-2020 18:00UTC,7250,0,0,0,0,72500,11057193
23-Jul-2020 19:00UTC,15250,0,0,0,0,152500,11057193
23-Jul-2020 20:00UTC,14750,2999,29992,0,0,117508,11087185
23-Jul-2020 21:00UTC,21500,4900,49002,0,0,165998,11136186
23-Jul-2020 22:00UTC,27500,5308,53083,0,0,221917,11189268
23-Jul-2020 23:00UTC,18500,6632,66323,0,0,118677,11255590
24-Jul-2020 00:00UTC,16250,7649,76489,0,0,86011,11332078
24-Jul-2020 01:00UTC,14000,7937,79371,0,0,60629,11411448
24-Jul-2020 02:00UTC,11750,7753,77528,0,0,39972,11488976
24-Jul-2020 03:00UTC,12250,7644,76440,0,0,46060,11565415
24-Jul-2020 04:00UTC,11000,6330,63302,0,0,46698,11628716
24-Jul-2020 05:00UTC,8750,5853,58534,0,0,28966,11687250
24-Jul-2020 06:00UTC,6750,4260,42600,0,0,24900,11729849
24-Jul-2020 07:00UTC,6250,4096,40964,0,0,21536,11770812
24-Jul-2020 08:00UTC,5250,4782,47824,0,0,4676,11818636
24-Jul-2020 09:00UTC,5000,3006,30061,0,0,19939,11848696
24-Jul-2020 10:00UTC,6500,1728,17283,0,0,47717,11865978
24-Jul-2020 11:00UTC,9500,910,9104,0,0,85896,11875081
24-Jul-2020 12:00UTC,11500,1813,18132,0,0,96868,11893213
24-Jul-2020 13:00UTC,10000,0,0,0,0,100000,11893213
24-Jul-2020 14:00UTC,9000,0,0,0,0,90000,11893213
24-Jul-2020 15:00UTC,8750,0,0,0,0,87500,11893213
24-Jul-2020 16:00UTC,9250,0,0,0,0,92500,11893213
24-Jul-2020 17:00UTC,11250,16,158,0,0,112342,11893371
24-Jul-2020 18:00UTC,9500,4654,46538,0,0,48462,11939909
24-Jul-2020 19:00UTC,8000,3997,39971,0,0,40029,11979880
24-Jul-2020 20:00UTC,7000,5884,58839,0,0,11161,12038719
24-Jul-2020 21:00UTC,5250,8631,52500,67610,0,0,12023609
24-Jul-2020 22:00UTC,5250,8092,52500,56848,0,0,12019262
24-Jul-2020 23:00UTC,5750,7556,57500,36117,0,0,12040646
25-Jul-2020 00:00UTC,5000,5059,50000,1183,0,0,12089463
25-Jul-2020 01:00UTC,5000,6180,50000,23605,0,0,12115859
25-Jul-2020 02:00UTC,6250,5302,53018,0,0,9482,12168876
25-Jul-2020 03:00UTC,6500,5391,53912,0,0,11088,12222788
25-Jul-2020 04:00UTC,7000,5608,56077,0,0,13923,12278865
25-Jul-2020 05:00UTC,6750,4892,48921,0,0,18579,12327785
25-Jul-2020 06:00UTC,5500,3912,39115,0,0,15885,12366900
25-Jul-2020 07:00UTC,5750,5138,51376,0,0,6124,12418276
25-Jul-2020 08:00UTC,9250,5249,52489,0,0,40011,12470765
25-Jul-2020 09:00UTC,16250,5556,55564,0,0,106936,12526328
25-Jul-2020 10:00UTC,31500,4215,42151,0,0,272849,12568479
25-Jul-2020 11:00UTC,38500,2573,25732,0,0,359268,12594211
25-Jul-2020 12:00UTC,36500,3538,35383,0,0,329617,12629594
25-Jul-2020 13:00UTC,36000,2848,28480,0,0,331520,12658073
25-Jul-2020 14:00UTC,46500,3336,33355,0,0,431645,12691428
25-Jul-2020 15:00UTC,48750,2615,26148,0,0,461352,12717575
25-Jul-2020 16:00UTC,42250,1771,17713,0,0,404787,12735288
25-Jul-2020 17:00UTC,34000,2690,26902,0,0,313098,12762189
25-Jul-2020 18:00UTC,29250,3075,30752,0,0,261748,12792940
25-Jul-2020 19:00UTC,29000,3282,32819,0,0,257181,12825758
25-Jul-2020 20:00UTC,24500,3479,34794,0,0,210206,12860551
25-Jul-2020 21:00UTC,39000,3698,36976,0,0,353024,12897527
25-Jul-2020 22:00UTC,42750,3825,38253,0,0,389247,12935779
25-Jul-2020 23:00UTC,41250,5284,52842,0,0,359658,12988620
26-Jul-2020 00:00UTC,32500,4948,49476,0,0,275524,13038096
26-Jul-2020 01:00UTC,35000,4237,42371,0,0,307629,13080466
26-Jul-2020 02:00UTC,46250,6027,60272,0,0,402228,13140738
26-Jul-2020 03:00UTC,43000,5995,59953,0,0,370047,13200690
26-Jul-2020 04:00UTC,21500,4738,47376,0,0,167624,13248065
26-Jul-2020 05:00UTC,10250,3630,36300,0,0,66200,13284365
26-Jul-2020 06:00UTC,7750,6472,64718,0,0,12782,13349083
26-Jul-2020 07:00UTC,12750,8510,85096,0,0,42404,13434178
26-Jul-2020 08:00UTC,15250,8145,81449,0,0,71051,13515627
26-Jul-2020 09:00UTC,16750,10207,102073,0,0,65427,13617700
26-Jul-2020 10:00UTC,21750,11499,114993,0,0,102507,13732693
26-Jul-2020 11:00UTC,24750,11116,111157,0,0,136343,13843849
26-Jul-2020 12:00UTC,26250,12116,121156,0,0,141344,13965005
26-Jul-2020 13:00UTC,22750,11721,117210,0,0,110290,14082214
26-Jul-2020 14:00UTC,21250,12230,122296,0,0,90204,14204509
26-Jul-2020 15:00UTC,15750,7759,77589,0,0,79911,14282098
26-Jul-2020 16:00UTC,11500,9229,92287,0,0,22713,14374385
26-Jul-2020 17:00UTC,9500,9000,89998,0,0,5002,14464382
26-Jul-2020 18:00UTC,5750,12494,57500,134878,0,0,14387005
26-Jul-2020 19:00UTC,5000,12782,50000,155638,0,0,14281367
26-Jul-2020 20:00UTC,5500,11300,55000,116010,0,0,14220358
26-Jul-2020 21:00UTC,6000,12242,60000,124831,0,0,14155527
26-Jul-2020 22:00UTC,6000,17570,60000,231393,0,0,13984135
26-Jul-2020 23:00UTC,5250,13073,52500,156460,0,0,13880176
27-Jul-2020 00:00UTC,5500,8331,55000,56627,0,0,13878549
27-Jul-2020 01:00UTC,6000,10612,60000,92240,0,0,13846310
27-Jul-2020 02:00UTC,8500,8450,84497,0,0,503,13930806
27-Jul-2020 03:00UTC,15500,6412,64118,0,0,90882,13994924
27-Jul-2020 04:00UTC,25250,7287,72871,0,0,179629,14067795
27-Jul-2020 05:00UTC,19500,6000,60000,0,0,135000,14127795
27-Jul-2020 06:00UTC,11000,7673,76729,0,0,33271,14204523
27-Jul-2020 07:00UTC,9000,8736,87357,0,0,2643,14291880
27-Jul-2020 08:00UTC,27750,10737,107374,0,0,170126,14399254
27-Jul-2020 09:00UTC,33250,10438,104384,0,0,228116,14503637
27-Jul-2020 10:00UTC,36750,10447,104472,0,0,263028,14608109
27-Jul-2020 11:00UTC,44250,8310,83101,0,0,359399,14691209
27-Jul-2020 12:00UTC,50750,6073,60727,0,0,446773,14751936
27-Jul-2020 13:00UTC,60250,6000,60000,0,0,542500,14811936
27-Jul-2020 14:00UTC,61500,6000,60000,0,0,555000,14871936
27-Jul-2020 15:00UTC,63500,6000,60000,0,0,575000,14931936
27-Jul-2020 16:00UTC,62500,6000,60000,0,0,565000,14991936
27-Jul-2020 17:00UTC,69500,6643,66427,0,0,628573,15058363
27-Jul-2020 18:00UTC,65000,6233,62330,0,0,587670,15120692
27-Jul-2020 19:00UTC,57000,6785,67853,0,0,502147,15188544
27-Jul-2020 20:00UTC,45000,8225,82254,0,0,367746,15270797
27-Jul-2020 21:00UTC,40000,9866,98659,0,0,301341,15369455
27-Jul-2020 22:00UTC,36750,9508,95081,0,0,272419,15464536
27-Jul-2020 23:00UTC,28750,12061,120612,0,0,166888,15585148
28-Jul-2020 00:00UTC,28000,8370,83700,0,0,196300,15668848
28-Jul-2020 01:00UTC,39000,6000,60000,0,0,330000,15728848
28-Jul-2020 02:00UTC,31000,6000,60000,0,0,250000,15788848
28-Jul-2020 03:00UTC,31250,7402,74017,0,0,238483,15862864
28-Jul-2020 04:00UTC,31000,6988,69884,0,0,240116,15932747
28-Jul-2020 05:00UTC,20000,7694,76940,0,0,123060,16009687
28-Jul-2020 06:00UTC,17750,6000,60000,0,0,117500,16069687
28-Jul-2020 07:00UTC,16750,8285,82846,0,0,84654,16152532
28-Jul-2020 08:00UTC,16250,8485,84852,0,0,77648,16237384
28-Jul-2020 09:00UTC,22000,11586,115864,0,0,104136,16353248
28-Jul-2020 10:00UTC,20250,13264,132636,0,0,69864,16485883
28-Jul-2020 11:00UTC,18250,13607,136069,0,0,46431,16621952
28-Jul-2020 12:00UTC,17250,10411,104110,0,0,68390,16726061
28-Jul-2020 13:00UTC,16000,8889,88892,0,0,71108,16814953
28-Jul-2020 14:00UTC,16500,11581,115814,0,0,49186,16930766
28-Jul-2020 15:00UTC,17000,14534,145342,0,0,24658,17076108
28-Jul-2020 16:00UTC,14000,16171,140000,43413,0,0,17172696
28-Jul-2020 17:00UTC,14000,14899,140000,17972,0,0,17294724
28-Jul-2020 18:00UTC,14250,12921,129209,0,0,13291,17423933
28-Jul-2020 19:00UTC,14500,10824,108236,0,0,36764,17532169
28-Jul-2020 20:00UTC,20000,9769,97689,0,0,102311,17629857
28-Jul-2020 21:00UTC,22500,7513,75130,0,0,149870,17704986
28-Jul-2020 22:00UTC,25500,7929,79290,0,0,175710,17784276
28-Jul-2020 23:00UTC,21000,10116,101160,0,0,108840,17885435

DeepDelve
---------------
TIME,ACTUAL,FORECAST,SALE,BUY,PENALTY,WASTED,CIH
22-Jul-2020 00:00UTC,53000,0,0,0,0,530000,10000000
22-Jul-2020 01:00UTC,54750,0,0,0,0,547500,10000000
22-Jul-2020 02:00UTC,47000,0,0,0,0,470000,10000000
22-Jul-2020 03:00UTC,40500,0,0,0,0,405000,10000000
22-Jul-2020 04:00UTC,36000,0,0,0,0,360000,10000000
22-Jul-2020 05:00UTC,23000,0,0,0,0,230000,10000000
22-Jul-2020 06:00UTC,14750,0,0,0,0,147500,10000000
22-Jul-2020 07:00UTC,10250,0,0,0,0,102500,10000000
22-Jul-2020 08:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 09:00UTC,8250,0,0,0,0,82500,10000000
22-Jul-2020 10:00UTC,9500,0,0,0,0,95000,10000000
22-Jul-2020 11:00UTC,8000,0,0,0,0,80000,10000000
22-Jul-2020 12:00UTC,6750,0,0,0,0,67500,10000000
22-Jul-2020 13:00UTC,7000,0,0,0,0,70000,10000000
22-Jul-2020 14:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 15:00UTC,10500,0,0,0,0,105000,10000000
22-Jul-2020 16:00UTC,8750,0,0,0,0,87500,10000000
22-Jul-2020 17:00UTC,8750,8554,85541,0,0,1959,10085540
22-Jul-2020 18:00UTC,10000,9953,99534,0,0,466,10185074
22-Jul-2020 19:00UTC,13000,10196,101965,0,0,28035,10287038
22-Jul-2020 20:00UTC,20250,11404,114039,0,0,88461,10401077
22-Jul-2020 21:00UTC,32500,11711,117108,0,0,207892,10518185
22-Jul-2020 22:00UTC,22250,10956,109558,0,0,112942,10627742
22-Jul-2020 23:00UTC,18250,11338,113380,0,0,69120,10741122
23-Jul-2020 00:00UTC,21750,13519,135191,0,0,82309,10876313
23-Jul-2020 01:00UTC,23750,11234,112342,0,0,125158,10988654
23-Jul-2020 02:00UTC,23500,10022,100216,0,0,134784,11088869
23-Jul-2020 03:00UTC,16500,7508,75079,0,0,89921,11163948
23-Jul-2020 04:00UTC,10000,7352,73517,0,0,26483,11237465
23-Jul-2020 05:00UTC,5750,6576,57500,16527,0,0,11278439
23-Jul-2020 06:00UTC,5250,5732,52500,9632,0,0,11321307
23-Jul-2020 07:00UTC,6000,5633,56329,0,0,3671,11377635
23-Jul-2020 08:00UTC,6000,6180,60000,3593,0,0,11434043
23-Jul-2020 09:00UTC,6000,5910,59098,0,0,902,11493141
23-Jul-2020 10:00UTC,6000,4442,44420,0,0,15580,11537560
23-Jul-2020 11:00UTC,6000,3932,39316,0,0,20684,11576876
23-Jul-2020 12:00UTC,5500,6198,55000,13966,0,0,11617910
23-Jul-2020 13:00UTC,5000,9735,50000,94709,0,0,11573201
23-Jul-2020 14:00UTC,5750,15487,57500,194734,0,0,11435968
23-Jul-2020 15:00UTC,5250,25703,52500,409050,0,0,11079418
23-Jul-2020 16:00UTC,5250,21992,52500,334848,0,0,10797070
23-Jul-2020 17:00UTC,5000,16226,50000,224525,0,0,10622545
23-Jul-2020 18:00UTC,7250,17308,72500,201158,0,0,10493888
23-Jul-2020 19:00UTC,15250,20791,152500,110827,0,0,10535562
23-Jul-2020 20:00UTC,14750,20135,147500,107703,0,0,10575359
23-Jul-2020 21:00UTC,21500,14884,148838,0,0,66162,10724196
23-Jul-2020 22:00UTC,27500,10360,103601,0,0,171399,10827796
23-Jul-2020 23:00UTC,18500,5795,57953,0,0,127047,10885748
24-Jul-2020 00:00UTC,16250,4774,47742,0,0,114758,10933489
24-Jul-2020 01:00UTC,14000,4006,40058,0,0,99942,10973546
24-Jul-2020 02:00UTC,11750,3278,32782,0,0,84718,11006327
24-Jul-2020 03:00UTC,12250,3928,39278,0,0,83222,11045604
24-Jul-2020 04:00UTC,11000,4041,40414,0,0,69586,11086018
24-Jul-2020 05:00UTC,8750,4304,43039,0,0,44461,11129056
24-Jul-2020 06:00UTC,6750,3524,35241,0,0,32259,11164297
24-Jul-2020 07:00UTC,6250,3006,30058,0,0,32442,11194355
24-Jul-2020 08:00UTC,5250,3309,33095,0,0,19405,11227449
24-Jul-2020 09:00UTC,5000,4005,40049,0,0,9951,11267497
24-Jul-2020 10:00UTC,6500,3864,38645,0,0,26355,11306141
24-Jul-2020 11:00UTC,9500,3973,39729,0,0,55271,11345869
24-Jul-2020 12:00UTC,11500,4137,41373,0,0,73627,11387242
24-Jul-2020 13:00UTC,10000,16034,100000,120677,0,0,11366565
24-Jul-2020 14:00UTC,9000,11231,90000,44628,0,0,11411938
24-Jul-2020 15:00UTC,8750,19693,87500,218858,0,0,11280580
24-Jul-2020 16:00UTC,9250,27516,92500,365311,0,0,11007769
24-Jul-2020 17:00UTC,11250,15797,112500,90934,0,0,11029335
24-Jul-2020 18:00UTC,9500,0,0,0,0,95000,11029335
24-Jul-2020 19:00UTC,8000,0,0,0,0,80000,11029335
24-Jul-2020 20:00UTC,7000,0,0,0,0,70000,11029335
24-Jul-2020 21:00UTC,5250,0,0,0,0,52500,11029335
24-Jul-2020 22:00UTC,5250,0,0,0,0,52500,11029335
24-Jul-2020 23:00UTC,5750,0,0,0,0,57500,11029335
25-Jul-2020 00:00UTC,5000,0,0,0,0,50000,11029335
25-Jul-2020 01:00UTC,5000,0,0,0,0,50000,11029335
25-Jul-2020 02:00UTC,6250,0,0,0,0,62500,11029335
25-Jul-2020 03:00UTC,6500,0,0,0,0,65000,11029335
25-Jul-2020 04:00UTC,7000,0,0,0,0,70000,11029335
25-Jul-2020 05:00UTC,6750,0,0,0,0,67500,11029335
